OBJECTID,ISO_2_CODE,ISO_3_CODE,ADM0_NAME,date_epicrv,NewCase,CumCase,NewDeath,CumDeath,Short_Name_ZH,Short_Name_FR,Short_Name_ES,Short_Name_RU,Short_Name_AR
11834,TG,TGO,Togo,2020-03-21T00:00:00.000Z,6,15,0,0,多哥,Togo,Togo (el),Того,توغو
11835,TG,TGO,Togo,2020-03-22T00:00:00.000Z,0,15,0,0,多哥,Togo,Togo (el),Того,توغو
11836,TG,TGO,Togo,2020-03-23T00:00:00.000Z,1,16,0,0,多哥,Togo,Togo (el),Того,توغو
11837,TG,TGO,Togo,2020-03-24T00:00:00.000Z,2,18,0,0,多哥,Togo,Togo (el),Того,توغو
11838,TG,TGO,Togo,2020-03-25T00:00:00.000Z,2,20,0,0,多哥,Togo,Togo (el),Того,توغو
11839,TG,TGO,Togo,2020-03-26T00:00:00.000Z,3,23,0,0,多哥,Togo,Togo (el),Того,توغو
11840,TG,TGO,Togo,2020-03-27T00:00:00.000Z,1,24,0,0,多哥,Togo,Togo (el),Того,توغو
11841,TG,TGO,Togo,2020-03-28T00:00:00.000Z,1,25,0,0,多哥,Togo,Togo (el),Того,توغو
11842,TG,TGO,Togo,2020-03-29T00:00:00.000Z,3,28,1,1,多哥,Togo,Togo (el),Того,توغو
11843,TG,TGO,Togo,2020-03-30T00:00:00.000Z,0,28,0,1,多哥,Togo,Togo (el),Того,توغو
11844,TG,TGO,Togo,2020-03-31T00:00:00.000Z,6,34,0,1,多哥,Togo,Togo (el),Того,توغو
11845,TG,TGO,Togo,2020-04-01T00:00:00.000Z,0,34,0,1,多哥,Togo,Togo (el),Того,توغو
11846,TG,TGO,Togo,2020-04-02T00:00:00.000Z,2,36,1,2,多哥,Togo,Togo (el),Того,توغو
11847,TG,TGO,Togo,2020-04-03T00:00:00.000Z,3,39,0,2,多哥,Togo,Togo (el),Того,توغو
11848,TG,TGO,Togo,2020-04-04T00:00:00.000Z,0,39,0,2,多哥,Togo,Togo (el),Того,توغو
11849,TG,TGO,Togo,2020-04-05T00:00:00.000Z,1,40,1,3,多哥,Togo,Togo (el),Того,توغو
11850,TG,TGO,Togo,2020-04-06T00:00:00.000Z,4,44,0,3,多哥,Togo,Togo (el),Того,توغو
11851,TG,TGO,Togo,2020-04-07T00:00:00.000Z,0,44,0,3,多哥,Togo,Togo (el),Того,توغو
11852,TG,TGO,Togo,2020-04-08T00:00:00.000Z,14,58,0,3,多哥,Togo,Togo (el),Того,توغو
11853,TG,TGO,Togo,2020-04-09T00:00:00.000Z,12,70,0,3,多哥,Togo,Togo (el),Того,توغو
11854,TG,TGO,Togo,2020-04-10T00:00:00.000Z,3,73,0,3,多哥,Togo,Togo (el),Того,توغو
11855,TG,TGO,Togo,2020-04-11T00:00:00.000Z,0,73,0,3,多哥,Togo,Togo (el),Того,توغو
11856,TG,TGO,Togo,2020-04-12T00:00:00.000Z,0,73,0,3,多哥,Togo,Togo (el),Того,توغو
11857,TG,TGO,Togo,2020-04-13T00:00:00.000Z,3,76,0,3,多哥,Togo,Togo (el),Того,توغو
11858,TG,TGO,Togo,2020-04-14T00:00:00.000Z,0,76,0,3,多哥,Togo,Togo (el),Того,توغو
11859,TG,TGO,Togo,2020-04-15T00:00:00.000Z,1,77,0,3,多哥,Togo,Togo (el),Того,توغو
11860,TG,TGO,Togo,2020-04-16T00:00:00.000Z,0,77,0,3,多哥,Togo,Togo (el),Того,توغو
11861,TG,TGO,Togo,2020-04-17T00:00:00.000Z,4,81,2,5,多哥,Togo,Togo (el),Того,توغو
11862,TG,TGO,Togo,2020-04-18T00:00:00.000Z,2,83,0,5,多哥,Togo,Togo (el),Того,توغو
11863,TG,TGO,Togo,2020-04-19T00:00:00.000Z,0,83,0,5,多哥,Togo,Togo (el),Того,توغو
11864,TG,TGO,Togo,2020-04-20T00:00:00.000Z,0,83,0,5,多哥,Togo,Togo (el),Того,توغو
11865,TG,TGO,Togo,2020-04-21T00:00:00.000Z,1,84,0,5,多哥,Togo,Togo (el),Того,توغو
11866,TG,TGO,Togo,2020-04-22T00:00:00.000Z,2,86,1,6,多哥,Togo,Togo (el),Того,توغو
11867,TG,TGO,Togo,2020-04-23T00:00:00.000Z,2,88,0,6,多哥,Togo,Togo (el),Того,توغو
11868,TG,TGO,Togo,2020-04-24T00:00:00.000Z,0,88,0,6,多哥,Togo,Togo (el),Того,توغو
11869,TG,TGO,Togo,2020-04-25T00:00:00.000Z,2,90,0,6,多哥,Togo,Togo (el),Того,توغو
11870,TG,TGO,Togo,2020-04-26T00:00:00.000Z,6,96,0,6,多哥,Togo,Togo (el),Того,توغو
11871,TG,TGO,Togo,2020-04-27T00:00:00.000Z,2,98,0,6,多哥,Togo,Togo (el),Того,توغو
11872,TG,TGO,Togo,2020-04-28T00:00:00.000Z,1,99,0,6,多哥,Togo,Togo (el),Того,توغو
11873,TG,TGO,Togo,2020-04-29T00:00:00.000Z,0,99,0,6,多哥,Togo,Togo (el),Того,توغو
11874,TG,TGO,Togo,2020-04-30T00:00:00.000Z,10,109,1,7,多哥,Togo,Togo (el),Того,توغو
11875,TG,TGO,Togo,2020-05-01T00:00:00.000Z,7,116,2,9,多哥,Togo,Togo (el),Того,توغو
11876,TG,TGO,Togo,2020-05-02T00:00:00.000Z,7,123,0,9,多哥,Togo,Togo (el),Того,توغو
11877,TG,TGO,Togo,2020-05-03T00:00:00.000Z,0,123,0,9,多哥,Togo,Togo (el),Того,توغو
11878,TG,TGO,Togo,2020-05-04T00:00:00.000Z,1,124,0,9,多哥,Togo,Togo (el),Того,توغو
11879,TT,TTO,Trinidad and Tobago,2020-03-13T00:00:00.000Z,1,1,0,0,特立尼达和多巴哥,Trinité-et-Tobago,Trinidad y Tabago,Тринидад и Тобаго ,ترينيداد وتوباغو
11880,TT,TTO,Trinidad and Tobago,2020-03-14T00:00:00.000Z,0,1,0,0,特立尼达和多巴哥,Trinité-et-Tobago,Trinidad y Tabago,Тринидад и Тобаго ,ترينيداد وتوباغو
11881,TT,TTO,Trinidad and Tobago,2020-03-15T00:00:00.000Z,1,2,0,0,特立尼达和多巴哥,Trinité-et-Tobago,Trinidad y Tabago,Тринидад и Тобаго ,ترينيداد وتوباغو
11882,TT,TTO,Trinidad and Tobago,2020-03-16T00:00:00.000Z,0,2,0,0,特立尼达和多巴哥,Trinité-et-Tobago,Trinidad y Tabago,Тринидад и Тобаго ,ترينيداد وتوباغو
11883,TT,TTO,Trinidad and Tobago,2020-03-17T00:00:00.000Z,3,5,0,0,特立尼达和多巴哥,Trinité-et-Tobago,Trinidad y Tabago,Тринидад и Тобаго ,ترينيداد وتوباغو
11884,TT,TTO,Trinidad and Tobago,2020-03-18T00:00:00.000Z,2,7,0,0,特立尼达和多巴哥,Trinité-et-Tobago,Trinidad y Tabago,Тринидад и Тобаго ,ترينيداد وتوباغو
11885,TT,TTO,Trinidad and Tobago,2020-03-19T00:00:00.000Z,2,9,0,0,特立尼达和多巴哥,Trinité-et-Tobago,Trinidad y Tabago,Тринидад и Тобаго ,ترينيداد وتوباغو
11886,TT,TTO,Trinidad and Tobago,2020-03-20T00:00:00.000Z,0,9,0,0,特立尼达和多巴哥,Trinité-et-Tobago,Trinidad y Tabago,Тринидад и Тобаго ,ترينيداد وتوباغو
11887,TT,TTO,Trinidad and Tobago,2020-03-21T00:00:00.000Z,0,9,0,0,特立尼达和多巴哥,Trinité-et-Tobago,Trinidad y Tabago,Тринидад и Тобаго ,ترينيداد وتوباغو
11888,TT,TTO,Trinidad and Tobago,2020-03-22T00:00:00.000Z,0,9,0,0,特立尼达和多巴哥,Trinité-et-Tobago,Trinidad y Tabago,Тринидад и Тобаго ,ترينيداد وتوباغو
11889,TT,TTO,Trinidad and Tobago,2020-03-23T00:00:00.000Z,41,50,0,0,特立尼达和多巴哥,Trinité-et-Tobago,Trinidad y Tabago,Тринидад и Тобаго ,ترينيداد وتوباغو
11890,TT,TTO,Trinidad and Tobago,2020-03-24T00:00:00.000Z,7,57,0,0,特立尼达和多巴哥,Trinité-et-Tobago,Trinidad y Tabago,Тринидад и Тобаго ,ترينيداد وتوباغو
11891,TT,TTO,Trinidad and Tobago,2020-03-25T00:00:00.000Z,0,57,0,0,特立尼达和多巴哥,Trinité-et-Tobago,Trinidad y Tabago,Тринидад и Тобаго ,ترينيداد وتوباغو
11892,TT,TTO,Trinidad and Tobago,2020-03-26T00:00:00.000Z,4,61,1,1,特立尼达和多巴哥,Trinité-et-Tobago,Trinidad y Tabago,Тринидад и Тобаго ,ترينيداد وتوباغو
11893,TT,TTO,Trinidad and Tobago,2020-03-27T00:00:00.000Z,0,61,0,1,特立尼达和多巴哥,Trinité-et-Tobago,Trinidad y Tabago,Тринидад и Тобаго ,ترينيداد وتوباغو
11894,TT,TTO,Trinidad and Tobago,2020-03-28T00:00:00.000Z,5,66,1,2,特立尼达和多巴哥,Trinité-et-Tobago,Trinidad y Tabago,Тринидад и Тобаго ,ترينيداد وتوباغو
11895,TT,TTO,Trinidad and Tobago,2020-03-29T00:00:00.000Z,8,74,0,2,特立尼达和多巴哥,Trinité-et-Tobago,Trinidad y Tabago,Тринидад и Тобаго ,ترينيداد وتوباغو
11896,TT,TTO,Trinidad and Tobago,2020-03-30T00:00:00.000Z,2,76,1,3,特立尼达和多巴哥,Trinité-et-Tobago,Trinidad y Tabago,Тринидад и Тобаго ,ترينيداد وتوباغو
11897,TT,TTO,Trinidad and Tobago,2020-03-31T00:00:00.000Z,6,82,0,3,特立尼达和多巴哥,Trinité-et-Tobago,Trinidad y Tabago,Тринидад и Тобаго ,ترينيداد وتوباغو
11898,TT,TTO,Trinidad and Tobago,2020-04-01T00:00:00.000Z,3,85,0,3,特立尼达和多巴哥,Trinité-et-Tobago,Trinidad y Tabago,Тринидад и Тобаго ,ترينيداد وتوباغو
11899,TT,TTO,Trinidad and Tobago,2020-04-02T00:00:00.000Z,4,89,2,5,特立尼达和多巴哥,Trinité-et-Tobago,Trinidad y Tabago,Тринидад и Тобаго ,ترينيداد وتوباغو
11900,TT,TTO,Trinidad and Tobago,2020-04-03T00:00:00.000Z,1,90,0,5,特立尼达和多巴哥,Trinité-et-Tobago,Trinidad y Tabago,Тринидад и Тобаго ,ترينيداد وتوباغو
11901,TT,TTO,Trinidad and Tobago,2020-04-04T00:00:00.000Z,7,97,1,6,特立尼达和多巴哥,Trinité-et-Tobago,Trinidad y Tabago,Тринидад и Тобаго ,ترينيداد وتوباغو
11902,TT,TTO,Trinidad and Tobago,2020-04-05T00:00:00.000Z,3,100,0,6,特立尼达和多巴哥,Trinité-et-Tobago,Trinidad y Tabago,Тринидад и Тобаго ,ترينيداد وتوباغو
11903,TT,TTO,Trinidad and Tobago,2020-04-06T00:00:00.000Z,3,103,0,6,特立尼达和多巴哥,Trinité-et-Tobago,Trinidad y Tabago,Тринидад и Тобаго ,ترينيداد وتوباغو
11904,TT,TTO,Trinidad and Tobago,2020-04-07T00:00:00.000Z,2,105,2,8,特立尼达和多巴哥,Trinité-et-Tobago,Trinidad y Tabago,Тринидад и Тобаго ,ترينيداد وتوباغو
11905,TT,TTO,Trinidad and Tobago,2020-04-08T00:00:00.000Z,1,106,0,8,特立尼达和多巴哥,Trinité-et-Tobago,Trinidad y Tabago,Тринидад и Тобаго ,ترينيداد وتوباغو
11906,TT,TTO,Trinidad and Tobago,2020-04-09T00:00:00.000Z,1,107,0,8,特立尼达和多巴哥,Trinité-et-Tobago,Trinidad y Tabago,Тринидад и Тобаго ,ترينيداد وتوباغو
11907,TT,TTO,Trinidad and Tobago,2020-04-10T00:00:00.000Z,2,109,0,8,特立尼达和多巴哥,Trinité-et-Tobago,Trinidad y Tabago,Тринидад и Тобаго ,ترينيداد وتوباغو
11908,TT,TTO,Trinidad and Tobago,2020-04-11T00:00:00.000Z,0,109,0,8,特立尼达和多巴哥,Trinité-et-Tobago,Trinidad y Tabago,Тринидад и Тобаго ,ترينيداد وتوباغو
11909,TT,TTO,Trinidad and Tobago,2020-04-12T00:00:00.000Z,0,109,0,8,特立尼达和多巴哥,Trinité-et-Tobago,Trinidad y Tabago,Тринидад и Тобаго ,ترينيداد وتوباغو
11910,TT,TTO,Trinidad and Tobago,2020-04-13T00:00:00.000Z,3,112,0,8,特立尼达和多巴哥,Trinité-et-Tobago,Trinidad y Tabago,Тринидад и Тобаго ,ترينيداد وتوباغو
11911,TT,TTO,Trinidad and Tobago,2020-04-14T00:00:00.000Z,1,113,0,8,特立尼达和多巴哥,Trinité-et-Tobago,Trinidad y Tabago,Тринидад и Тобаго ,ترينيداد وتوباغو
11912,TT,TTO,Trinidad and Tobago,2020-04-15T00:00:00.000Z,0,113,0,8,特立尼达和多巴哥,Trinité-et-Tobago,Trinidad y Tabago,Тринидад и Тобаго ,ترينيداد وتوباغو
11913,TT,TTO,Trinidad and Tobago,2020-04-16T00:00:00.000Z,1,114,0,8,特立尼达和多巴哥,Trinité-et-Tobago,Trinidad y Tabago,Тринидад и Тобаго ,ترينيداد وتوباغو
11914,TT,TTO,Trinidad and Tobago,2020-04-17T00:00:00.000Z,0,114,0,8,特立尼达和多巴哥,Trinité-et-Tobago,Trinidad y Tabago,Тринидад и Тобаго ,ترينيداد وتوباغو
11915,TT,TTO,Trinidad and Tobago,2020-04-18T00:00:00.000Z,0,114,0,8,特立尼达和多巴哥,Trinité-et-Tobago,Trinidad y Tabago,Тринидад и Тобаго ,ترينيداد وتوباغو
11916,TT,TTO,Trinidad and Tobago,2020-04-19T00:00:00.000Z,0,114,0,8,特立尼达和多巴哥,Trinité-et-Tobago,Trinidad y Tabago,Тринидад и Тобаго ,ترينيداد وتوباغو
11917,TT,TTO,Trinidad and Tobago,2020-04-20T00:00:00.000Z,0,114,0,8,特立尼达和多巴哥,Trinité-et-Tobago,Trinidad y Tabago,Тринидад и Тобаго ,ترينيداد وتوباغو
11918,TT,TTO,Trinidad and Tobago,2020-04-21T00:00:00.000Z,0,114,0,8,特立尼达和多巴哥,Trinité-et-Tobago,Trinidad y Tabago,Тринидад и Тобаго ,ترينيداد وتوباغو
11919,TT,TTO,Trinidad and Tobago,2020-04-22T00:00:00.000Z,0,114,0,8,特立尼达和多巴哥,Trinité-et-Tobago,Trinidad y Tabago,Тринидад и Тобаго ,ترينيداد وتوباغو
11920,TT,TTO,Trinidad and Tobago,2020-04-23T00:00:00.000Z,1,115,0,8,特立尼达和多巴哥,Trinité-et-Tobago,Trinidad y Tabago,Тринидад и Тобаго ,ترينيداد وتوباغو
11921,TT,TTO,Trinidad and Tobago,2020-04-24T00:00:00.000Z,0,115,0,8,特立尼达和多巴哥,Trinité-et-Tobago,Trinidad y Tabago,Тринидад и Тобаго ,ترينيداد وتوباغو
11922,TT,TTO,Trinidad and Tobago,2020-04-25T00:00:00.000Z,0,115,0,8,特立尼达和多巴哥,Trinité-et-Tobago,Trinidad y Tabago,Тринидад и Тобаго ,ترينيداد وتوباغو
11923,TT,TTO,Trinidad and Tobago,2020-04-26T00:00:00.000Z,0,115,0,8,特立尼达和多巴哥,Trinité-et-Tobago,Trinidad y Tabago,Тринидад и Тобаго ,ترينيداد وتوباغو
11924,TT,TTO,Trinidad and Tobago,2020-04-27T00:00:00.000Z,0,115,0,8,特立尼达和多巴哥,Trinité-et-Tobago,Trinidad y Tabago,Тринидад и Тобаго ,ترينيداد وتوباغو
11925,TT,TTO,Trinidad and Tobago,2020-04-28T00:00:00.000Z,1,116,0,8,特立尼达和多巴哥,Trinité-et-Tobago,Trinidad y Tabago,Тринидад и Тобаго ,ترينيداد وتوباغو
11926,TT,TTO,Trinidad and Tobago,2020-04-29T00:00:00.000Z,0,116,0,8,特立尼达和多巴哥,Trinité-et-Tobago,Trinidad y Tabago,Тринидад и Тобаго ,ترينيداد وتوباغو
11927,TT,TTO,Trinidad and Tobago,2020-04-30T00:00:00.000Z,0,116,0,8,特立尼达和多巴哥,Trinité-et-Tobago,Trinidad y Tabago,Тринидад и Тобаго ,ترينيداد وتوباغو
11928,TT,TTO,Trinidad and Tobago,2020-05-01T00:00:00.000Z,0,116,0,8,特立尼达和多巴哥,Trinité-et-Tobago,Trinidad y Tabago,Тринидад и Тобаго ,ترينيداد وتوباغو
11929,TT,TTO,Trinidad and Tobago,2020-05-02T00:00:00.000Z,0,116,0,8,特立尼达和多巴哥,Trinité-et-Tobago,Trinidad y Tabago,Тринидад и Тобаго ,ترينيداد وتوباغو
11930,TT,TTO,Trinidad and Tobago,2020-05-03T00:00:00.000Z,0,116,0,8,特立尼达和多巴哥,Trinité-et-Tobago,Trinidad y Tabago,Тринидад и Тобаго ,ترينيداد وتوباغو
11931,TT,TTO,Trinidad and Tobago,2020-05-04T00:00:00.000Z,0,116,0,8,特立尼达和多巴哥,Trinité-et-Tobago,Trinidad y Tabago,Тринидад и Тобаго ,ترينيداد وتوباغو
11932,TN,TUN,Tunisia,2020-03-02T00:00:00.000Z,1,1,0,0,突尼斯,Tunisie,Túnez,Тунис,تونس
11933,TN,TUN,Tunisia,2020-03-03T00:00:00.000Z,0,1,0,0,突尼斯,Tunisie,Túnez,Тунис,تونس
11934,TN,TUN,Tunisia,2020-03-04T00:00:00.000Z,0,1,0,0,突尼斯,Tunisie,Túnez,Тунис,تونس
11935,TN,TUN,Tunisia,2020-03-05T00:00:00.000Z,0,1,0,0,突尼斯,Tunisie,Túnez,Тунис,تونس
11936,TN,TUN,Tunisia,2020-03-06T00:00:00.000Z,0,1,0,0,突尼斯,Tunisie,Túnez,Тунис,تونس
11937,TN,TUN,Tunisia,2020-03-07T00:00:00.000Z,0,1,0,0,突尼斯,Tunisie,Túnez,Тунис,تونس
11938,TN,TUN,Tunisia,2020-03-08T00:00:00.000Z,1,2,0,0,突尼斯,Tunisie,Túnez,Тунис,تونس
11939,TN,TUN,Tunisia,2020-03-09T00:00:00.000Z,0,2,0,0,突尼斯,Tunisie,Túnez,Тунис,تونس
11940,TN,TUN,Tunisia,2020-03-10T00:00:00.000Z,4,6,0,0,突尼斯,Tunisie,Túnez,Тунис,تونس
11941,TN,TUN,Tunisia,2020-03-11T00:00:00.000Z,0,6,0,0,突尼斯,Tunisie,Túnez,Тунис,تونس
